Date (LT),Site,Parameter,Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
2019-10-10 00:00:00,Hanoi,PM2.5 - Principal,2019,10,10,0,59.7,153,Unhealthy,63.0,UG/M3,1 Hr,Valid
2019-10-10 01:00:00,Hanoi,PM2.5 - Principal,2019,10,10,1,141.5,195,Unhealthy,221.0,UG/M3,1 Hr,Valid
2019-10-10 02:00:00,Hanoi,PM2.5 - Principal,2019,10,10,2,183.0,233,Very Unhealthy,224.0,UG/M3,1 Hr,Valid
2019-10-10 03:00:00,Hanoi,PM2.5 - Principal,2019,10,10,3,294.4,345,Hazardous,405.0,UG/M3,1 Hr,Valid
2019-10-10 04:00:00,Hanoi,PM2.5 - Principal,2019,10,10,4,255.6,306,Hazardous,217.0,UG/M3,1 Hr,Valid
2019-10-10 05:00:00,Hanoi,PM2.5 - Principal,2019,10,10,5,172.7,223,Very Unhealthy,90.0,UG/M3,1 Hr,Valid
2019-10-10 06:00:00,Hanoi,PM2.5 - Principal,2019,10,10,6,154.3,205,Very Unhealthy,136.0,UG/M3,1 Hr,Valid
2019-10-10 07:00:00,Hanoi,PM2.5 - Principal,2019,10,10,7,135.6,192,Unhealthy,117.0,UG/M3,1 Hr,Valid
2019-10-10 08:00:00,Hanoi,PM2.5 - Principal,2019,10,10,8,115.8,182,Unhealthy,96.0,UG/M3,1 Hr,Valid
2019-10-10 09:00:00,Hanoi,PM2.5 - Principal,2019,10,10,9,101.9,175,Unhealthy,88.0,UG/M3,1 Hr,Valid
2019-10-10 10:00:00,Hanoi,PM2.5 - Principal,2019,10,10,10,83.9,166,Unhealthy,66.0,UG/M3,1 Hr,Valid
2019-10-10 11:00:00,Hanoi,PM2.5 - Principal,2019,10,10,11,62.9,155,Unhealthy,42.0,UG/M3,1 Hr,Valid
2019-10-10 12:00:00,Hanoi,PM2.5 - Principal,2019,10,10,12,55.9,151,Unhealthy,49.0,UG/M3,1 Hr,Valid
2019-10-10 13:00:00,Hanoi,PM2.5 - Principal,2019,10,10,13,49.9,136,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
2019-10-10 14:00:00,Hanoi,PM2.5 - Principal,2019,10,10,14,40.9,114,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
2019-10-10 15:00:00,Hanoi,PM2.5 - Principal,2019,10,10,15,35.4,100,Moderate,30.0,UG/M3,1 Hr,Valid
2019-10-10 16:00:00,Hanoi,PM2.5 - Principal,2019,10,10,16,41.1,115,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
2019-10-10 17:00:00,Hanoi,PM2.5 - Principal,2019,10,10,17,37.5,106,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
2019-10-10 18:00:00,Hanoi,PM2.5 - Principal,2019,10,10,18,38.7,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-10-10 19:00:00,Hanoi,PM2.5 - Principal,2019,10,10,19,37.3,105,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
2019-10-10 20:00:00,Hanoi,PM2.5 - Principal,2019,10,10,20,43.6,121,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
2019-10-10 21:00:00,Hanoi,PM2.5 - Principal,2019,10,10,21,44.3,123,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
2019-10-10 22:00:00,Hanoi,PM2.5 - Principal,2019,10,10,22,41.3,115,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-10-10 23:00:00,Hanoi,PM2.5 - Principal,2019,10,10,23,39.1,110,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
2019-10-11 00:00:00,Hanoi,PM2.5 - Principal,2019,10,11,0,37.8,107,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
2019-10-11 01:00:00,Hanoi,PM2.5 - Principal,2019,10,11,1,38.7,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-10-11 02:00:00,Hanoi,PM2.5 - Principal,2019,10,11,2,38.8,109,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
2019-10-11 03:00:00,Hanoi,PM2.5 - Principal,2019,10,11,3,38.3,108,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
2019-10-11 04:00:00,Hanoi,PM2.5 - Principal,2019,10,11,4,38.2,108,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-10-11 05:00:00,Hanoi,PM2.5 - Principal,2019,10,11,5,40.2,113,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
2019-10-11 06:00:00,Hanoi,PM2.5 - Principal,2019,10,11,6,43.0,119,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
2019-10-11 07:00:00,Hanoi,PM2.5 - Principal,2019,10,11,7,58.1,152,Unhealthy,71.0,UG/M3,1 Hr,Valid
2019-10-11 08:00:00,Hanoi,PM2.5 - Principal,2019,10,11,8,61.0,154,Unhealthy,64.0,UG/M3,1 Hr,Valid
2019-10-11 09:00:00,Hanoi,PM2.5 - Principal,2019,10,11,9,47.0,129,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
2019-10-11 10:00:00,Hanoi,PM2.5 - Principal,2019,10,11,10,38.5,108,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
2019-10-11 11:00:00,Hanoi,PM2.5 - Principal,2019,10,11,11,29.7,88,Moderate,21.0,UG/M3,1 Hr,Valid
2019-10-11 12:00:00,Hanoi,PM2.5 - Principal,2019,10,11,12,25.8,80,Moderate,22.0,UG/M3,1 Hr,Valid
2019-10-11 13:00:00,Hanoi,PM2.5 - Principal,2019,10,11,13,22.9,74,Moderate,20.0,UG/M3,1 Hr,Valid
2019-10-11 14:00:00,Hanoi,PM2.5 - Principal,2019,10,11,14,24.9,78,Moderate,27.0,UG/M3,1 Hr,Valid
2019-10-11 15:00:00,Hanoi,PM2.5 - Principal,2019,10,11,15,25.4,79,Moderate,26.0,UG/M3,1 Hr,Valid
2019-10-11 16:00:00,Hanoi,PM2.5 - Principal,2019,10,11,16,27.7,84,Moderate,30.0,UG/M3,1 Hr,Valid
2019-10-11 17:00:00,Hanoi,PM2.5 - Principal,2019,10,11,17,36.3,103,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
2019-10-11 18:00:00,Hanoi,PM2.5 - Principal,2019,10,11,18,38.1,107,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-10-11 19:00:00,Hanoi,PM2.5 - Principal,2019,10,11,19,47.0,129,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
2019-10-11 20:00:00,Hanoi,PM2.5 - Principal,2019,10,11,20,47.0,129,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
2019-10-11 21:00:00,Hanoi,PM2.5 - Principal,2019,10,11,21,41.5,116,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
2019-10-11 22:00:00,Hanoi,PM2.5 - Principal,2019,10,11,22,38.2,108,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
2019-10-11 23:00:00,Hanoi,PM2.5 - Principal,2019,10,11,23,35.6,101,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
2019-10-12 00:00:00,Hanoi,PM2.5 - Principal,2019,10,12,0,36.3,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
2019-10-12 01:00:00,Hanoi,PM2.5 - Principal,2019,10,12,1,34.6,98,Moderate,33.0,UG/M3,1 Hr,Valid
2019-10-12 02:00:00,Hanoi,PM2.5 - Principal,2019,10,12,2,36.8,104,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
2019-10-12 03:00:00,Hanoi,PM2.5 - Principal,2019,10,12,3,38.2,108,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-10-12 04:00:00,Hanoi,PM2.5 - Principal,2019,10,12,4,36.0,102,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
2019-10-12 05:00:00,Hanoi,PM2.5 - Principal,2019,10,12,5,34.7,99,Moderate,33.0,UG/M3,1 Hr,Valid
2019-10-12 06:00:00,Hanoi,PM2.5 - Principal,2019,10,12,6,39.3,110,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
2019-10-12 07:00:00,Hanoi,PM2.5 - Principal,2019,10,12,7,40.7,114,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
2019-10-12 08:00:00,Hanoi,PM2.5 - Principal,2019,10,12,8,41.2,115,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
2019-10-12 09:00:00,Hanoi,PM2.5 - Principal,2019,10,12,9,36.7,104,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
2019-10-12 10:00:00,Hanoi,PM2.5 - Principal,2019,10,12,10,32.5,94,Moderate,27.0,UG/M3,1 Hr,Valid
2019-10-12 11:00:00,Hanoi,PM2.5 - Principal,2019,10,12,11,31.5,92,Moderate,30.0,UG/M3,1 Hr,Valid
2019-10-12 12:00:00,Hanoi,PM2.5 - Principal,2019,10,12,12,28.9,86,Moderate,26.0,UG/M3,1 Hr,Valid
2019-10-12 13:00:00,Hanoi,PM2.5 - Principal,2019,10,12,13,30.7,90,Moderate,33.0,UG/M3,1 Hr,Valid
2019-10-12 14:00:00,Hanoi,PM2.5 - Principal,2019,10,12,14,33.0,95,Moderate,36.0,UG/M3,1 Hr,Valid
2019-10-12 15:00:00,Hanoi,PM2.5 - Principal,2019,10,12,15,32.5,94,Moderate,32.0,UG/M3,1 Hr,Valid
2019-10-12 16:00:00,Hanoi,PM2.5 - Principal,2019,10,12,16,32.3,93,Moderate,32.0,UG/M3,1 Hr,Valid
2019-10-12 17:00:00,Hanoi,PM2.5 - Principal,2019,10,12,17,33.4,96,Moderate,35.0,UG/M3,1 Hr,Valid
2019-10-12 18:00:00,Hanoi,PM2.5 - Principal,2019,10,12,18,40.1,112,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
2019-10-12 19:00:00,Hanoi,PM2.5 - Principal,2019,10,12,19,54.9,149,Unhealthy for Sensitive Groups,69.0,UG/M3,1 Hr,Valid
2019-10-12 20:00:00,Hanoi,PM2.5 - Principal,2019,10,12,20,69.4,158,Unhealthy,84.0,UG/M3,1 Hr,Valid
2019-10-12 21:00:00,Hanoi,PM2.5 - Principal,2019,10,12,21,66.7,157,Unhealthy,64.0,UG/M3,1 Hr,Valid
2019-10-12 22:00:00,Hanoi,PM2.5 - Principal,2019,10,12,22,61.3,154,Unhealthy,56.0,UG/M3,1 Hr,Valid
2019-10-12 23:00:00,Hanoi,PM2.5 - Principal,2019,10,12,23,55.1,149,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
2019-10-13 00:00:00,Hanoi,PM2.5 - Principal,2019,10,13,0,51.5,140,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
2019-10-13 01:00:00,Hanoi,PM2.5 - Principal,2019,10,13,1,53.8,146,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
2019-10-13 02:00:00,Hanoi,PM2.5 - Principal,2019,10,13,2,50.4,138,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
2019-10-13 03:00:00,Hanoi,PM2.5 - Principal,2019,10,13,3,43.7,121,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
2019-10-13 04:00:00,Hanoi,PM2.5 - Principal,2019,10,13,4,45.8,126,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
2019-10-13 05:00:00,Hanoi,PM2.5 - Principal,2019,10,13,5,43.4,120,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
2019-10-13 06:00:00,Hanoi,PM2.5 - Principal,2019,10,13,6,58.2,152,Unhealthy,73.0,UG/M3,1 Hr,Valid
2019-10-13 07:00:00,Hanoi,PM2.5 - Principal,2019,10,13,7,53.1,144,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
2019-10-13 08:00:00,Hanoi,PM2.5 - Principal,2019,10,13,8,54.5,148,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
2019-10-13 09:00:00,Hanoi,PM2.5 - Principal,2019,10,13,9,53.2,145,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
2019-10-13 10:00:00,Hanoi,PM2.5 - Principal,2019,10,13,10,50.6,138,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
2019-10-13 11:00:00,Hanoi,PM2.5 - Principal,2019,10,13,11,39.8,112,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
2019-10-13 12:00:00,Hanoi,PM2.5 - Principal,2019,10,13,12,39.4,111,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
2019-10-13 13:00:00,Hanoi,PM2.5 - Principal,2019,10,13,13,36.7,104,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
2019-10-13 14:00:00,Hanoi,PM2.5 - Principal,2019,10,13,14,35.3,100,Moderate,34.0,UG/M3,1 Hr,Valid
2019-10-13 15:00:00,Hanoi,PM2.5 - Principal,2019,10,13,15,38.6,109,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
2019-10-13 16:00:00,Hanoi,PM2.5 - Principal,2019,10,13,16,34.8,99,Moderate,31.0,UG/M3,1 Hr,Valid
2019-10-13 17:00:00,Hanoi,PM2.5 - Principal,2019,10,13,17,36.4,103,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-10-13 18:00:00,Hanoi,PM2.5 - Principal,2019,10,13,18,45.8,126,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
2019-10-13 19:00:00,Hanoi,PM2.5 - Principal,2019,10,13,19,46.8,129,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
2019-10-13 20:00:00,Hanoi,PM2.5 - Principal,2019,10,13,20,50.3,137,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
2019-10-13 21:00:00,Hanoi,PM2.5 - Principal,2019,10,13,21,51.6,141,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
2019-10-13 22:00:00,Hanoi,PM2.5 - Principal,2019,10,13,22,50.8,139,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
2019-10-13 23:00:00,Hanoi,PM2.5 - Principal,2019,10,13,23,53.0,144,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
2019-10-14 00:00:00,Hanoi,PM2.5 - Principal,2019,10,14,0,49.9,136,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
2019-10-14 01:00:00,Hanoi,PM2.5 - Principal,2019,10,14,1,50.8,139,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
2019-10-14 02:00:00,Hanoi,PM2.5 - Principal,2019,10,14,2,50.9,139,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
2019-10-14 03:00:00,Hanoi,PM2.5 - Principal,2019,10,14,3,47.8,131,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
2019-10-14 04:00:00,Hanoi,PM2.5 - Principal,2019,10,14,4,45.8,126,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-10-14 05:00:00,Hanoi,PM2.5 - Principal,2019,10,14,5,39.9,112,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
2019-10-14 06:00:00,Hanoi,PM2.5 - Principal,2019,10,14,6,39.1,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-10-14 07:00:00,Hanoi,PM2.5 - Principal,2019,10,14,7,39.4,111,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-10-14 08:00:00,Hanoi,PM2.5 - Principal,2019,10,14,8,38.0,107,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
2019-10-14 09:00:00,Hanoi,PM2.5 - Principal,2019,10,14,9,38.4,108,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
2019-10-14 10:00:00,Hanoi,PM2.5 - Principal,2019,10,14,10,40.2,113,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
2019-10-14 11:00:00,Hanoi,PM2.5 - Principal,2019,10,14,11,39.3,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-10-14 12:00:00,Hanoi,PM2.5 - Principal,2019,10,14,12,39.9,112,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
2019-10-14 13:00:00,Hanoi,PM2.5 - Principal,2019,10,14,13,39.9,112,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-10-14 14:00:00,Hanoi,PM2.5 - Principal,2019,10,14,14,38.2,108,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
2019-10-14 15:00:00,Hanoi,PM2.5 - Principal,2019,10,14,15,37.1,105,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
2019-10-14 16:00:00,Hanoi,PM2.5 - Principal,2019,10,14,16,37.3,105,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-10-14 17:00:00,Hanoi,PM2.5 - Principal,2019,10,14,17,38.0,107,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-10-14 18:00:00,Hanoi,PM2.5 - Principal,2019,10,14,18,41.4,116,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
2019-10-14 19:00:00,Hanoi,PM2.5 - Principal,2019,10,14,19,45.9,127,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
2019-10-14 20:00:00,Hanoi,PM2.5 - Principal,2019,10,14,20,47.0,129,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
2019-10-14 21:00:00,Hanoi,PM2.5 - Principal,2019,10,14,21,43.8,121,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-10-14 22:00:00,Hanoi,PM2.5 - Principal,2019,10,14,22,43.5,121,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
2019-10-14 23:00:00,Hanoi,PM2.5 - Principal,2019,10,14,23,40.1,112,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
2019-10-15 00:00:00,Hanoi,PM2.5 - Principal,2019,10,15,0,40.1,112,Unhealthy for Sensitive Groups,89.0,UG/M3,1 Hr,Invalid
2019-10-15 01:00:00,Hanoi,PM2.5 - Principal,2019,10,15,1,41.9,117,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
2019-10-15 02:00:00,Hanoi,PM2.5 - Principal,2019,10,15,2,35.9,102,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
2019-10-15 03:00:00,Hanoi,PM2.5 - Principal,2019,10,15,3,34.0,97,Moderate,32.0,UG/M3,1 Hr,Valid
2019-10-15 04:00:00,Hanoi,PM2.5 - Principal,2019,10,15,4,49.2,135,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
2019-10-15 05:00:00,Hanoi,PM2.5 - Principal,2019,10,15,5,45.5,126,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
2019-10-15 06:00:00,Hanoi,PM2.5 - Principal,2019,10,15,6,45.7,126,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
2019-10-15 07:00:00,Hanoi,PM2.5 - Principal,2019,10,15,7,42.8,119,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-10-15 08:00:00,Hanoi,PM2.5 - Principal,2019,10,15,8,41.4,116,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-10-15 09:00:00,Hanoi,PM2.5 - Principal,2019,10,15,9,38.2,108,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
2019-10-15 10:00:00,Hanoi,PM2.5 - Principal,2019,10,15,10,38.6,109,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
2019-10-15 11:00:00,Hanoi,PM2.5 - Principal,2019,10,15,11,38.6,109,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
