Date (LT),Site,Parameter,Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
2018-12-04 03:00:00,Hanoi,PM2.5 - Principal,2018,12,4,3,17.6,63,Moderate,15.0,UG/M3,1 Hr,Valid
2018-12-04 04:00:00,Hanoi,PM2.5 - Principal,2018,12,4,4,16.8,61,Moderate,16.0,UG/M3,1 Hr,Valid
2018-12-04 05:00:00,Hanoi,PM2.5 - Principal,2018,12,4,5,15.3,58,Moderate,14.0,UG/M3,1 Hr,Valid
2018-12-04 06:00:00,Hanoi,PM2.5 - Principal,2018,12,4,6,17.1,62,Moderate,19.0,UG/M3,1 Hr,Valid
2018-12-04 07:00:00,Hanoi,PM2.5 - Principal,2018,12,4,7,19.0,66,Moderate,21.0,UG/M3,1 Hr,Valid
2018-12-04 08:00:00,Hanoi,PM2.5 - Principal,2018,12,4,8,20.0,68,Moderate,21.0,UG/M3,1 Hr,Valid
2018-12-04 09:00:00,Hanoi,PM2.5 - Principal,2018,12,4,9,17.3,62,Moderate,14.0,UG/M3,1 Hr,Valid
2018-12-04 10:00:00,Hanoi,PM2.5 - Principal,2018,12,4,10,16.8,61,Moderate,16.0,UG/M3,1 Hr,Valid
2018-12-04 11:00:00,Hanoi,PM2.5 - Principal,2018,12,4,11,19.2,66,Moderate,23.0,UG/M3,1 Hr,Valid
2018-12-04 12:00:00,Hanoi,PM2.5 - Principal,2018,12,4,12,20.3,68,Moderate,22.0,UG/M3,1 Hr,Valid
2018-12-04 13:00:00,Hanoi,PM2.5 - Principal,2018,12,4,13,19.8,67,Moderate,19.0,UG/M3,1 Hr,Valid
2018-12-04 14:00:00,Hanoi,PM2.5 - Principal,2018,12,4,14,19.0,66,Moderate,18.0,UG/M3,1 Hr,Valid
2018-12-04 15:00:00,Hanoi,PM2.5 - Principal,2018,12,4,15,19.8,67,Moderate,21.0,UG/M3,1 Hr,Valid
2018-12-04 16:00:00,Hanoi,PM2.5 - Principal,2018,12,4,16,22.1,72,Moderate,25.0,UG/M3,1 Hr,Valid
2018-12-04 17:00:00,Hanoi,PM2.5 - Principal,2018,12,4,17,19.4,66,Moderate,16.0,UG/M3,1 Hr,Valid
2018-12-04 18:00:00,Hanoi,PM2.5 - Principal,2018,12,4,18,20.1,68,Moderate,21.0,UG/M3,1 Hr,Valid
2018-12-04 19:00:00,Hanoi,PM2.5 - Principal,2018,12,4,19,22.2,72,Moderate,25.0,UG/M3,1 Hr,Valid
2018-12-04 20:00:00,Hanoi,PM2.5 - Principal,2018,12,4,20,23.4,75,Moderate,25.0,UG/M3,1 Hr,Valid
2018-12-04 21:00:00,Hanoi,PM2.5 - Principal,2018,12,4,21,24.8,78,Moderate,27.0,UG/M3,1 Hr,Valid
2018-12-04 22:00:00,Hanoi,PM2.5 - Principal,2018,12,4,22,27.4,83,Moderate,30.0,UG/M3,1 Hr,Valid
2018-12-04 23:00:00,Hanoi,PM2.5 - Principal,2018,12,4,23,28.6,86,Moderate,30.0,UG/M3,1 Hr,Valid
2018-12-05 00:00:00,Hanoi,PM2.5 - Principal,2018,12,5,0,26.4,81,Moderate,24.0,UG/M3,1 Hr,Valid
2018-12-05 01:00:00,Hanoi,PM2.5 - Principal,2018,12,5,1,24.8,78,Moderate,23.0,UG/M3,1 Hr,Valid
2018-12-05 02:00:00,Hanoi,PM2.5 - Principal,2018,12,5,2,24.9,78,Moderate,25.0,UG/M3,1 Hr,Valid
2018-12-05 03:00:00,Hanoi,PM2.5 - Principal,2018,12,5,3,24.4,77,Moderate,24.0,UG/M3,1 Hr,Valid
2018-12-05 04:00:00,Hanoi,PM2.5 - Principal,2018,12,5,4,23.3,75,Moderate,22.0,UG/M3,1 Hr,Valid
2018-12-05 05:00:00,Hanoi,PM2.5 - Principal,2018,12,5,5,24.6,77,Moderate,26.0,UG/M3,1 Hr,Valid
2018-12-05 06:00:00,Hanoi,PM2.5 - Principal,2018,12,5,6,25.3,79,Moderate,27.0,UG/M3,1 Hr,Valid
2018-12-05 07:00:00,Hanoi,PM2.5 - Principal,2018,12,5,7,24.4,77,Moderate,22.0,UG/M3,1 Hr,Valid
2018-12-05 08:00:00,Hanoi,PM2.5 - Principal,2018,12,5,8,28.2,85,Moderate,35.0,UG/M3,1 Hr,Valid
2018-12-05 09:00:00,Hanoi,PM2.5 - Principal,2018,12,5,9,31.3,91,Moderate,36.0,UG/M3,1 Hr,Valid
2018-12-05 10:00:00,Hanoi,PM2.5 - Principal,2018,12,5,10,26.6,81,Moderate,20.0,UG/M3,1 Hr,Valid
2018-12-05 11:00:00,Hanoi,PM2.5 - Principal,2018,12,5,11,22.9,74,Moderate,19.0,UG/M3,1 Hr,Valid
2018-12-05 12:00:00,Hanoi,PM2.5 - Principal,2018,12,5,12,25.8,80,Moderate,29.0,UG/M3,1 Hr,Valid
2018-12-05 13:00:00,Hanoi,PM2.5 - Principal,2018,12,5,13,23.5,75,Moderate,21.0,UG/M3,1 Hr,Valid
2018-12-05 14:00:00,Hanoi,PM2.5 - Principal,2018,12,5,14,23.2,74,Moderate,23.0,UG/M3,1 Hr,Valid
2018-12-05 15:00:00,Hanoi,PM2.5 - Principal,2018,12,5,15,23.1,74,Moderate,23.0,UG/M3,1 Hr,Valid
2018-12-05 16:00:00,Hanoi,PM2.5 - Principal,2018,12,5,16,22.6,73,Moderate,22.0,UG/M3,1 Hr,Valid
2018-12-05 17:00:00,Hanoi,PM2.5 - Principal,2018,12,5,17,22.7,73,Moderate,23.0,UG/M3,1 Hr,Valid
2018-12-05 18:00:00,Hanoi,PM2.5 - Principal,2018,12,5,18,23.3,75,Moderate,24.0,UG/M3,1 Hr,Valid
2018-12-05 19:00:00,Hanoi,PM2.5 - Principal,2018,12,5,19,25.0,78,Moderate,27.0,UG/M3,1 Hr,Valid
2018-12-05 20:00:00,Hanoi,PM2.5 - Principal,2018,12,5,20,21.5,71,Moderate,18.0,UG/M3,1 Hr,Valid
2018-12-05 21:00:00,Hanoi,PM2.5 - Principal,2018,12,5,21,21.6,71,Moderate,21.0,UG/M3,1 Hr,Valid
2018-12-05 22:00:00,Hanoi,PM2.5 - Principal,2018,12,5,22,18.2,64,Moderate,15.0,UG/M3,1 Hr,Valid
2018-12-05 23:00:00,Hanoi,PM2.5 - Principal,2018,12,5,23,16.6,60,Moderate,15.0,UG/M3,1 Hr,Valid
2018-12-06 00:00:00,Hanoi,PM2.5 - Principal,2018,12,6,0,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
2018-12-06 01:00:00,Hanoi,PM2.5 - Principal,2018,12,6,1,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
2018-12-06 02:00:00,Hanoi,PM2.5 - Principal,2018,12,6,2,17.4,62,Moderate,18.0,UG/M3,1 Hr,Valid
2018-12-06 03:00:00,Hanoi,PM2.5 - Principal,2018,12,6,3,16.7,61,Moderate,16.0,UG/M3,1 Hr,Valid
2018-12-06 04:00:00,Hanoi,PM2.5 - Principal,2018,12,6,4,17.7,63,Moderate,19.0,UG/M3,1 Hr,Valid
2018-12-06 05:00:00,Hanoi,PM2.5 - Principal,2018,12,6,5,18.3,64,Moderate,19.0,UG/M3,1 Hr,Valid
2018-12-06 06:00:00,Hanoi,PM2.5 - Principal,2018,12,6,6,20.8,69,Moderate,24.0,UG/M3,1 Hr,Valid
2018-12-06 07:00:00,Hanoi,PM2.5 - Principal,2018,12,6,7,20.2,68,Moderate,20.0,UG/M3,1 Hr,Valid
2018-12-06 08:00:00,Hanoi,PM2.5 - Principal,2018,12,6,8,21.6,71,Moderate,24.0,UG/M3,1 Hr,Valid
2018-12-06 09:00:00,Hanoi,PM2.5 - Principal,2018,12,6,9,23.0,74,Moderate,25.0,UG/M3,1 Hr,Valid
2018-12-06 10:00:00,Hanoi,PM2.5 - Principal,2018,12,6,10,23.4,75,Moderate,24.0,UG/M3,1 Hr,Valid
2018-12-06 11:00:00,Hanoi,PM2.5 - Principal,2018,12,6,11,21.7,71,Moderate,19.0,UG/M3,1 Hr,Valid
2018-12-06 12:00:00,Hanoi,PM2.5 - Principal,2018,12,6,12,22.9,74,Moderate,25.0,UG/M3,1 Hr,Valid
2018-12-06 13:00:00,Hanoi,PM2.5 - Principal,2018,12,6,13,22.9,74,Moderate,23.0,UG/M3,1 Hr,Valid
2018-12-06 14:00:00,Hanoi,PM2.5 - Principal,2018,12,6,14,23.7,75,Moderate,25.0,UG/M3,1 Hr,Valid
2018-12-06 15:00:00,Hanoi,PM2.5 - Principal,2018,12,6,15,26.0,80,Moderate,30.0,UG/M3,1 Hr,Valid
2018-12-06 16:00:00,Hanoi,PM2.5 - Principal,2018,12,6,16,27.5,83,Moderate,30.0,UG/M3,1 Hr,Valid
2018-12-06 17:00:00,Hanoi,PM2.5 - Principal,2018,12,6,17,25.8,80,Moderate,23.0,UG/M3,1 Hr,Valid
2018-12-06 18:00:00,Hanoi,PM2.5 - Principal,2018,12,6,18,24.4,77,Moderate,22.0,UG/M3,1 Hr,Valid
2018-12-06 19:00:00,Hanoi,PM2.5 - Principal,2018,12,6,19,23.9,76,Moderate,23.0,UG/M3,1 Hr,Valid
2018-12-06 20:00:00,Hanoi,PM2.5 - Principal,2018,12,6,20,25.0,78,Moderate,27.0,UG/M3,1 Hr,Valid
2018-12-06 21:00:00,Hanoi,PM2.5 - Principal,2018,12,6,21,25.0,78,Moderate,25.0,UG/M3,1 Hr,Valid
2018-12-06 22:00:00,Hanoi,PM2.5 - Principal,2018,12,6,22,24.2,76,Moderate,23.0,UG/M3,1 Hr,Valid
2018-12-06 23:00:00,Hanoi,PM2.5 - Principal,2018,12,6,23,25.4,79,Moderate,28.0,UG/M3,1 Hr,Valid
2018-12-07 00:00:00,Hanoi,PM2.5 - Principal,2018,12,7,0,26.7,82,Moderate,30.0,UG/M3,1 Hr,Valid
2018-12-07 01:00:00,Hanoi,PM2.5 - Principal,2018,12,7,1,27.6,84,Moderate,30.0,UG/M3,1 Hr,Valid
2018-12-07 02:00:00,Hanoi,PM2.5 - Principal,2018,12,7,2,29.2,87,Moderate,32.0,UG/M3,1 Hr,Valid
2018-12-07 03:00:00,Hanoi,PM2.5 - Principal,2018,12,7,3,27.5,83,Moderate,24.0,UG/M3,1 Hr,Valid
2018-12-07 04:00:00,Hanoi,PM2.5 - Principal,2018,12,7,4,25.2,79,Moderate,21.0,UG/M3,1 Hr,Valid
2018-12-07 05:00:00,Hanoi,PM2.5 - Principal,2018,12,7,5,25.5,79,Moderate,26.0,UG/M3,1 Hr,Valid
2018-12-07 06:00:00,Hanoi,PM2.5 - Principal,2018,12,7,6,29.2,87,Moderate,35.0,UG/M3,1 Hr,Valid
2018-12-07 07:00:00,Hanoi,PM2.5 - Principal,2018,12,7,7,31.5,92,Moderate,35.0,UG/M3,1 Hr,Valid
2018-12-07 08:00:00,Hanoi,PM2.5 - Principal,2018,12,7,8,34.0,97,Moderate,37.0,UG/M3,1 Hr,Valid
2018-12-07 09:00:00,Hanoi,PM2.5 - Principal,2018,12,7,9,35.3,100,Moderate,37.0,UG/M3,1 Hr,Valid
2018-12-07 10:00:00,Hanoi,PM2.5 - Principal,2018,12,7,10,35.3,100,Moderate,-999.0,UG/M3,1 Hr,Missing
2018-12-07 11:00:00,Hanoi,PM2.5 - Principal,2018,12,7,11,43.9,122,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
2018-12-07 12:00:00,Hanoi,PM2.5 - Principal,2018,12,7,12,39.9,112,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
2018-12-07 13:00:00,Hanoi,PM2.5 - Principal,2018,12,7,13,39.4,111,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
2018-12-07 14:00:00,Hanoi,PM2.5 - Principal,2018,12,7,14,40.2,113,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
2018-12-07 15:00:00,Hanoi,PM2.5 - Principal,2018,12,7,15,38.0,107,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
2018-12-07 16:00:00,Hanoi,PM2.5 - Principal,2018,12,7,16,36.2,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
2018-12-07 17:00:00,Hanoi,PM2.5 - Principal,2018,12,7,17,37.4,106,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2018-12-07 18:00:00,Hanoi,PM2.5 - Principal,2018,12,7,18,36.0,102,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
2018-12-07 19:00:00,Hanoi,PM2.5 - Principal,2018,12,7,19,36.0,102,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
2018-12-07 20:00:00,Hanoi,PM2.5 - Principal,2018,12,7,20,35.6,101,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
2018-12-07 21:00:00,Hanoi,PM2.5 - Principal,2018,12,7,21,35.1,99,Moderate,34.0,UG/M3,1 Hr,Valid
2018-12-07 22:00:00,Hanoi,PM2.5 - Principal,2018,12,7,22,33.5,96,Moderate,31.0,UG/M3,1 Hr,Valid
2018-12-07 23:00:00,Hanoi,PM2.5 - Principal,2018,12,7,23,35.6,101,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2018-12-08 00:00:00,Hanoi,PM2.5 - Principal,2018,12,8,0,33.7,96,Moderate,29.0,UG/M3,1 Hr,Valid
2018-12-08 01:00:00,Hanoi,PM2.5 - Principal,2018,12,8,1,32.2,93,Moderate,29.0,UG/M3,1 Hr,Valid
2018-12-08 02:00:00,Hanoi,PM2.5 - Principal,2018,12,8,2,27.7,84,Moderate,23.0,UG/M3,1 Hr,Valid
2018-12-08 03:00:00,Hanoi,PM2.5 - Principal,2018,12,8,3,21.9,72,Moderate,17.0,UG/M3,1 Hr,Valid
2018-12-08 04:00:00,Hanoi,PM2.5 - Principal,2018,12,8,4,17.4,62,Moderate,13.0,UG/M3,1 Hr,Valid
2018-12-08 05:00:00,Hanoi,PM2.5 - Principal,2018,12,8,5,16.2,60,Moderate,15.0,UG/M3,1 Hr,Valid
2018-12-08 06:00:00,Hanoi,PM2.5 - Principal,2018,12,8,6,15.6,58,Moderate,15.0,UG/M3,1 Hr,Valid
2018-12-08 07:00:00,Hanoi,PM2.5 - Principal,2018,12,8,7,13.3,54,Moderate,11.0,UG/M3,1 Hr,Valid
2018-12-08 08:00:00,Hanoi,PM2.5 - Principal,2018,12,8,8,10.6,44,Good,8.0,UG/M3,1 Hr,Valid
2018-12-08 09:00:00,Hanoi,PM2.5 - Principal,2018,12,8,9,13.3,54,Moderate,16.0,UG/M3,1 Hr,Valid
2018-12-08 10:00:00,Hanoi,PM2.5 - Principal,2018,12,8,10,15.1,57,Moderate,17.0,UG/M3,1 Hr,Valid
2018-12-08 11:00:00,Hanoi,PM2.5 - Principal,2018,12,8,11,13.0,53,Moderate,11.0,UG/M3,1 Hr,Valid
2018-12-08 12:00:00,Hanoi,PM2.5 - Principal,2018,12,8,12,11.5,48,Good,10.0,UG/M3,1 Hr,Valid
2018-12-08 13:00:00,Hanoi,PM2.5 - Principal,2018,12,8,13,14.2,55,Moderate,17.0,UG/M3,1 Hr,Valid
2018-12-08 14:00:00,Hanoi,PM2.5 - Principal,2018,12,8,14,16.6,60,Moderate,19.0,UG/M3,1 Hr,Valid
2018-12-08 15:00:00,Hanoi,PM2.5 - Principal,2018,12,8,15,12.3,51,Moderate,8.0,UG/M3,1 Hr,Valid
2018-12-08 16:00:00,Hanoi,PM2.5 - Principal,2018,12,8,16,12.1,51,Moderate,12.0,UG/M3,1 Hr,Valid
2018-12-08 17:00:00,Hanoi,PM2.5 - Principal,2018,12,8,17,10.5,44,Good,9.0,UG/M3,1 Hr,Valid
2018-12-08 18:00:00,Hanoi,PM2.5 - Principal,2018,12,8,18,10.7,45,Good,11.0,UG/M3,1 Hr,Valid
2018-12-08 19:00:00,Hanoi,PM2.5 - Principal,2018,12,8,19,9.8,41,Good,9.0,UG/M3,1 Hr,Valid
2018-12-08 20:00:00,Hanoi,PM2.5 - Principal,2018,12,8,20,8.4,35,Good,7.0,UG/M3,1 Hr,Valid
2018-12-08 21:00:00,Hanoi,PM2.5 - Principal,2018,12,8,21,10.7,45,Good,13.0,UG/M3,1 Hr,Valid
2018-12-08 22:00:00,Hanoi,PM2.5 - Principal,2018,12,8,22,9.3,39,Good,8.0,UG/M3,1 Hr,Valid
2018-12-08 23:00:00,Hanoi,PM2.5 - Principal,2018,12,8,23,8.1,34,Good,7.0,UG/M3,1 Hr,Valid
2018-12-09 00:00:00,Hanoi,PM2.5 - Principal,2018,12,9,0,10.0,42,Good,12.0,UG/M3,1 Hr,Valid
2018-12-09 01:00:00,Hanoi,PM2.5 - Principal,2018,12,9,1,11.5,48,Good,13.0,UG/M3,1 Hr,Valid
2018-12-09 02:00:00,Hanoi,PM2.5 - Principal,2018,12,9,2,10.2,43,Good,9.0,UG/M3,1 Hr,Valid
2018-12-09 03:00:00,Hanoi,PM2.5 - Principal,2018,12,9,3,9.6,40,Good,9.0,UG/M3,1 Hr,Valid
